fips,state,county,slhouse07,slhouse12,ghveg_farms07,ghveg_farms12,ghveg_sqft07,ghveg_sqft12,ghveg_sqftpth07,ghveg_sqftpth12,pct_diabetes18,class
28127,MS,Simpson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.0
28129,MS,Smith,0.0,0.0,4.0,0.0,12125.0,0.0,736.5447698,0.0,10.2,1.0
28137,MS,Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.0
28141,MS,Tishomingo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.0
28143,MS,Tunica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.0
28147,MS,Walthall,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1.0
28151,MS,Washington,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,1.0
28155,MS,Webster,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
28157,MS,Wilkinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.0
28159,MS,Winston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,1.0
28161,MS,Yalobusha,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,1.0
29001,MO,Adair,0.0,0.0,0.0,3.0,0.0,49000.0,0.0,1910.852864,7.6,0.0
29005,MO,Atchison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.0
29007,MO,Audrain,0.0,0.0,5.0,13.0,14552.0,35281.0,567.152545,1376.765785,8.1,0.0
29011,MO,Barton,1.0,1.0,3.0,10.0,7488.0,36980.0,586.4202365,2995.544755,7.2,0.0
29013,MO,Bates,2.0,1.0,3.0,4.0,6000.0,28500.0,349.0604456,1706.995688,8.7,0.0
29015,MO,Benton,2.0,2.0,4.0,0.0,38700.0,0.0,2034.165572,0.0,8.0,0.0
29019,MO,Boone,1.0,2.0,3.0,8.0,4805.0,15768.0,30.86736988,93.45107568,7.4,0.0
29023,MO,Butler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.0
29025,MO,Caldwell,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
29035,MO,Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
29037,MO,Cass,1.0,0.0,0.0,3.0,0.0,1900.0,0.0,18.90453211,8.1,0.0
29041,MO,Chariton,1.0,1.0,0.0,6.0,0.0,7684.0,0.0,1003.526185,9.0,1.0
29049,MO,Clinton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
29059,MO,Dallas,1.0,2.0,3.0,13.0,6360.0,81244.0,375.1548399,4842.004887,6.9,0.0
29061,MO,Daviess,0.0,0.0,5.0,20.0,20360.0,134444.0,2450.355037,16274.54303,6.7,0.0
29065,MO,Dent,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
29067,MO,Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
29069,MO,Dunklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.0
29071,MO,Franklin,1.0,1.0,0.0,4.0,0.0,10172.0,0.0,100.3621008,8.6,0.0
29075,MO,Gentry,0.0,0.0,10.0,5.0,29760.0,14850.0,4403.669725,2181.898325,9.3,1.0
29079,MO,Grundy,0.0,0.0,3.0,10.0,8400.0,62060.0,823.6101579,6003.676115,7.7,0.0
29081,MO,Harrison,2.0,2.0,0.0,3.0,0.0,4100.0,0.0,469.1612313,10.7,1.0
29087,MO,Holt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.0
29091,MO,Howell,1.0,1.0,0.0,3.0,0.0,4252.0,0.0,104.7935921,11.9,1.0
29095,MO,Jackson,3.0,3.0,4.0,6.0,7080.0,9120.0,10.67881357,13.46010231,9.8,1.0
29097,MO,Jasper,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.0
29099,MO,Jefferson,0.0,0.0,5.0,5.0,15600.0,10740.0,72.57569273,48.78491937,9.8,1.0
29113,MO,Lincoln,1.0,1.0,0.0,6.0,0.0,16933.0,0.0,317.4243134,9.9,1.0
29117,MO,Livingston,1.0,1.0,3.0,9.0,9780.0,44736.0,658.4971721,2972.096731,9.1,1.0
29119,MO,McDonald,1.0,1.0,0.0,3.0,0.0,2790.0,0.0,121.7436837,8.0,0.0
29123,MO,Madison,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
29127,MO,Marion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
29129,MO,Mercer,0.0,0.0,0.0,3.0,0.0,16660.0,0.0,4482.109228,6.7,0.0
29131,MO,Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
29133,MO,Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,1.0
29135,MO,Moniteau,2.0,2.0,11.0,14.0,50400.0,260020.0,3269.330566,16577.62193,7.4,0.0
29137,MO,Monroe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
29141,MO,Morgan,1.0,1.0,15.0,17.0,89740.0,97553.0,4331.917359,4845.427904,6.5,0.0
29143,MO,New Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0
29145,MO,Newton,3.0,2.0,0.0,5.0,0.0,9759.0,0.0,165.2079701,8.0,0.0
29151,MO,Osage,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
29155,MO,Pemiscot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0
29157,MO,Perry,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
29161,MO,Phelps,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
29169,MO,Pulaski,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
29173,MO,Ralls,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0
29175,MO,Randolph,0.0,0.0,0.0,3.0,0.0,9000.0,0.0,355.6047256,8.2,0.0
29181,MO,Ripley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
29183,MO,St. Charles,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
29186,MO,Ste. Genevieve,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
29203,MO,Shannon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
29205,MO,Shelby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1.0
29217,MO,Vernon,2.0,0.0,5.0,19.0,23815.0,213516.0,1147.932131,10283.98035,8.4,0.0
29219,MO,Warren,1.0,1.0,3.0,4.0,3858.0,12172.0,123.844376,371.1994145,7.1,0.0
29221,MO,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0
29223,MO,Wayne,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
29227,MO,Worth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
30001,MT,Beaverhead,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
30003,MT,Big Horn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1.0
30005,MT,Blaine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1.0
30011,MT,Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
30015,MT,Chouteau,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
30019,MT,Daniels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
30021,MT,Dawson,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
30023,MT,Deer Lodge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.0
30025,MT,Fallon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
30029,MT,Flathead,2.0,2.0,7.0,8.0,34300.0,50696.0,388.6905774,553.3531261,6.1,0.0
30031,MT,Gallatin,3.0,3.0,6.0,11.0,6064.0,23750.0,70.00692681,256.4794816,5.0,0.0
30033,MT,Garfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
30037,MT,Golden Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
30039,MT,Granite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
30045,MT,Judith Basin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
30055,MT,McCone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
30059,MT,Meagher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
30061,MT,Mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
30065,MT,Musselshell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0
30069,MT,Petroleum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
30071,MT,Phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
30075,MT,Powder River,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
30079,MT,Prairie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
30081,MT,Ravalli,2.0,2.0,7.0,14.0,7590.0,20849.0,189.6409565,513.2061538,6.9,0.0
30083,MT,Richland,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
30085,MT,Roosevelt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,1.0
30091,MT,Sheridan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
30093,MT,Silver Bow,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0
30095,MT,Stillwater,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
30099,MT,Teton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
30101,MT,Toole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
30103,MT,Treasure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
30109,MT,Wibaux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
31003,NE,Antelope,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
31005,NE,Arthur,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
31007,NE,Banner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
31009,NE,Blaine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
31011,NE,Boone,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
31013,NE,Box Butte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0
31015,NE,Boyd,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
31017,NE,Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
31021,NE,Burt,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
31025,NE,Cass,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
31027,NE,Cedar,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0
31031,NE,Cherry,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
31037,NE,Colfax,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
31039,NE,Cuming,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0
31045,NE,Dawes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
31047,NE,Dawson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1.0
31049,NE,Deuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
31051,NE,Dixon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
31057,NE,Dundy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0
31059,NE,Fillmore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0
31061,NE,Franklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
31063,NE,Frontier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
31065,NE,Furnas,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
31067,NE,Gage,1.0,1.0,0.0,4.0,0.0,4000.0,0.0,183.9418744,9.0,1.0
31069,NE,Garden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
31071,NE,Garfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
31075,NE,Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
31077,NE,Greeley,2.0,2.0,3.0,0.0,18500.0,0.0,7289.204098,0.0,7.8,0.0
31079,NE,Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.0
31081,NE,Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
31083,NE,Harlan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
31087,NE,Hitchcock,0.0,0.0,0.0,5.0,0.0,1120.0,0.0,388.3495146,9.4,1.0
31091,NE,Hooker,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
31093,NE,Howard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
31095,NE,Jefferson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
31097,NE,Johnson,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
31099,NE,Kearney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
31101,NE,Keith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
31103,NE,Keya Paha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
31107,NE,Knox,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
31111,NE,Lincoln,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,1.0
31113,NE,Logan,0.0,0.0,0.0,6.0,0.0,3456.0,0.0,4470.892626,7.0,0.0
31115,NE,Loup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
31117,NE,McPherson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
31119,NE,Madison,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
31123,NE,Morrill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,1.0
31125,NE,Nance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
31133,NE,Pawnee,1.0,1.0,0.0,6.0,0.0,1728.0,0.0,622.2542312,7.7,0.0
31135,NE,Perkins,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0
31137,NE,Phelps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
31139,NE,Pierce,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0
31143,NE,Polk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
31145,NE,Red Willow,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
31147,NE,Richardson,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
31149,NE,Rock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
31151,NE,Saline,0.0,0.0,0.0,4.0,0.0,5520.0,0.0,381.3208069,9.6,1.0
31155,NE,Saunders,1.0,0.0,0.0,12.0,0.0,24400.0,0.0,1171.724933,8.7,0.0
31157,NE,Scotts Bluff,2.0,2.0,0.0,6.0,0.0,66.0,0.0,1.787987972,10.8,1.0
31161,NE,Sheridan,2.0,1.0,5.0,4.0,6200.0,16800.0,1108.726753,3139.013453,9.0,1.0
31163,NE,Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
31165,NE,Sioux,0.0,0.0,0.0,3.0,0.0,6480.0,0.0,4901.664145,6.4,0.0
31167,NE,Stanton,0.0,0.0,0.0,3.0,0.0,25800.0,0.0,4228.121927,7.8,0.0
31169,NE,Thayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
31171,NE,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
31173,NE,Thurston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,1.0
31175,NE,Valley,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
31179,NE,Wayne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
31181,NE,Webster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
31183,NE,Wheeler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
32001,NV,Churchill,0.0,1.0,0.0,6.0,0.0,600.0,0.0,24.65078061,9.1,1.0
32003,NV,Clark,1.0,0.0,0.0,6.0,0.0,14400.0,0.0,7.206471411,8.7,0.0
32007,NV,Elko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0
32009,NV,Esmeralda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
32011,NV,Eureka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
32013,NV,Humboldt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
32015,NV,Lander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0
32017,NV,Lincoln,0.0,0.0,0.0,13.0,0.0,78160.0,0.0,14644.93161,7.7,0.0
32021,NV,Mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
32027,NV,Pershing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.0
32029,NV,Storey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
32033,NV,White Pine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
33003,NH,Carroll,0.0,0.0,7.0,39.0,43614.0,172362.0,911.8735495,3616.188318,8.0,0.0
33005,NH,Cheshire,0.0,0.0,8.0,17.0,16030.0,42652.0,206.186893,555.6322708,8.0,0.0
33007,NH,Coos,0.0,0.0,3.0,19.0,5660.0,69364.0,167.6987349,2167.963744,10.0,1.0
33009,NH,Grafton,0.0,0.0,10.0,33.0,22030.0,98014.0,251.0140832,1097.863952,6.1,0.0
33011,NH,Hillsborough,0.0,0.0,8.0,26.0,19280.0,55978.0,48.33982294,139.0270737,8.5,0.0
33013,NH,Merrimack,1.0,1.0,11.0,31.0,33784.0,103984.0,229.7856132,707.4367121,7.7,0.0
33015,NH,Rockingham,0.0,0.0,9.0,30.0,15438.0,79938.0,52.48663865,268.3951289,7.3,0.0
33017,NH,Strafford,0.0,0.0,14.0,21.0,48664.0,103312.0,399.7535631,828.9896007,9.7,1.0
34007,NJ,Camden,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,1.0
34011,NJ,Cumberland,2.0,1.0,5.0,5.0,122000.0,40510.0,789.7002376,256.9176227,10.7,1.0
34017,NJ,Hudson,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0
34021,NJ,Mercer,2.0,1.0,4.0,6.0,11632.0,80816.0,32.03631076,218.9121031,9.3,1.0
34025,NJ,Monmouth,2.0,3.0,5.0,6.0,56912.0,71980.0,90.82030627,114.4219688,7.1,0.0
34031,NJ,Passaic,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0
34033,NJ,Salem,3.0,3.0,3.0,5.0,30000.0,42727.0,455.4840277,650.7706836,12.8,1.0
34037,NJ,Sussex,1.0,1.0,6.0,5.0,23500.0,26550.0,156.0424967,180.5532887,7.8,0.0
34039,NJ,Union,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
34041,NJ,Warren,0.0,0.0,8.0,3.0,18322.0,12770.0,167.8161551,118.7487214,8.0,0.0
35001,NM,Bernalillo,0.0,0.0,11.0,18.0,11378.0,144349.0,17.80655985,214.5024578,7.4,0.0
35003,NM,Catron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
35005,NM,Chaves,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,1.0
35006,NM,Cibola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.0
35007,NM,Colfax,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
35011,NM,De Baca,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
35013,NM,Do��a Ana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.0
35015,NM,Eddy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.0
35017,NM,Grant,0.0,0.0,0.0,5.0,0.0,6500.0,0.0,221.608537,7.5,0.0
35019,NM,Guadalupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
35023,NM,Hidalgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
35025,NM,Lea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,1.0
35028,NM,Los Alamos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0
35031,NM,McKinley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,1.0
35033,NM,Mora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0
35039,NM,Rio Arriba,0.0,0.0,7.0,27.0,13748.0,37801.0,341.412536,939.248621,9.4,1.0
35041,NM,Roosevelt,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0
35045,NM,San Juan,1.0,1.0,0.0,3.0,0.0,1360.0,0.0,10.59528354,10.5,1.0
35049,NM,Santa Fe,0.0,0.0,7.0,10.0,7200.0,48190.0,51.35154411,329.3331329,5.8,0.0
35055,NM,Taos,0.0,0.0,6.0,19.0,22100.0,20886.0,680.3139911,636.1864149,6.1,0.0
36001,NY,Albany,1.0,1.0,5.0,9.0,6100.0,15859.0,20.07516669,51.75592897,8.3,0.0
36005,NY,Bronx,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1.0
36011,NY,Cayuga,0.0,0.0,3.0,12.0,9300.0,57182.0,115.3431148,717.8888429,9.0,1.0
36021,NY,Columbia,1.0,1.0,6.0,13.0,27100.0,74380.0,427.2426297,1189.109686,7.3,0.0
36027,NY,Dutchess,2.0,2.0,10.0,7.0,40344.0,17308.0,136.6115963,58.22316413,8.3,0.0
36031,NY,Essex,0.0,0.0,4.0,7.0,14088.0,27008.0,357.8086506,690.4061965,8.0,0.0
36047,NY,Kings,5.0,5.0,0.0,4.0,0.0,26200.0,0.0,10.17871809,9.4,1.0
36055,NY,Monroe,0.0,1.0,6.0,9.0,75200.0,159560.0,101.7248586,213.0907372,7.9,0.0
36057,NY,Montgomery,0.0,0.0,0.0,3.0,0.0,1508.0,0.0,30.26471592,10.4,1.0
36061,NY,New York,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
36065,NY,Oneida,1.0,1.0,0.0,6.0,0.0,38232.0,0.0,163.3908996,11.5,1.0
36069,NY,Ontario,0.0,0.0,9.0,10.0,25880.0,67112.0,245.9701946,616.8665839,7.9,0.0
36071,NY,Orange,1.0,1.0,8.0,14.0,66150.0,90212.0,179.529072,241.1917888,8.5,0.0
36075,NY,Oswego,1.0,1.0,0.0,4.0,0.0,19900.0,0.0,163.6890073,8.6,0.0
36077,NY,Otsego,2.0,2.0,4.0,9.0,10300.0,18040.0,163.7155482,291.786627,7.0,0.0
36083,NY,Rensselaer,0.0,0.0,5.0,11.0,30256.0,61408.0,191.1996107,384.6751359,8.8,1.0
36089,NY,St. Lawrence,2.0,3.0,8.0,17.0,17040.0,28176.0,152.7073289,250.2420179,7.5,0.0
36091,NY,Saratoga,1.0,0.0,4.0,18.0,1876.0,23666.0,8.693315045,106.3492277,9.3,1.0
36097,NY,Schuyler,0.0,1.0,0.0,4.0,0.0,5039.0,0.0,271.2639966,9.7,1.0
36099,NY,Seneca,0.0,1.0,6.0,8.0,11284.0,30087.0,318.1369647,850.3716684,9.6,1.0
36101,NY,Steuben,0.0,1.0,0.0,8.0,0.0,13600.0,0.0,137.2434254,10.7,1.0
36103,NY,Suffolk,5.0,5.0,13.0,27.0,116733.0,189385.0,79.12733731,126.2565825,8.3,0.0
36109,NY,Tompkins,0.0,0.0,6.0,9.0,22177.0,44452.0,221.9697728,431.0162606,6.5,0.0
36111,NY,Ulster,0.0,0.0,8.0,18.0,46284.0,49460.0,253.1698192,271.9988561,7.9,0.0
36113,NY,Warren,0.0,0.0,0.0,5.0,0.0,25625.0,0.0,391.6937986,7.5,0.0
36115,NY,Washington,1.0,1.0,13.0,13.0,79080.0,75366.0,1254.163098,1195.507685,10.1,1.0
36117,NY,Wayne,0.0,0.0,8.0,11.0,19900.0,71698.0,212.7454858,770.8053367,10.8,1.0
36119,NY,Westchester,0.0,2.0,0.0,7.0,0.0,35100.0,0.0,36.50253698,7.2,0.0
36123,NY,Yates,0.0,0.0,19.0,37.0,63424.0,103512.0,2513.434255,4098.998139,10.6,1.0
37005,NC,Alleghany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
37011,NC,Avery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
37015,NC,Bertie,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.0
37017,NC,Bladen,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0
37021,NC,Buncombe,0.0,0.0,4.0,12.0,12496.0,28176.0,54.15009143,115.3605221,6.9,0.0
37025,NC,Cabarrus,1.0,2.0,0.0,5.0,0.0,5632.0,0.0,30.54080875,9.4,1.0
37029,NC,Camden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
37031,NC,Carteret,0.0,0.0,3.0,4.0,42584.0,48800.0,662.7034766,720.5185371,10.6,1.0
37037,NC,Chatham,2.0,1.0,6.0,7.0,22000.0,29580.0,366.3369634,449.7354497,7.4,0.0
37041,NC,Chowan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.0
37043,NC,Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
37049,NC,Craven,0.0,0.0,0.0,4.0,0.0,24404.0,0.0,231.6974755,9.2,1.0
37053,NC,Currituck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0
37055,NC,Dare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
